user,in_degree,out_degree,betweenness,pagerank
@chithao6883,0.0009722897423432182,0.0,0.0,0.0005346467897994827
@mellimyr682,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@angelinajulie699,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@betul461,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@LottaParkkinen,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@blindingeclipse22,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@kellyoliveira3011,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@paulabananeify,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@sweetae_v826,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@newface1414,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@minan1sm,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@manaalkhan9280,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@chichichichi4230,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@Annabellehickman_2006,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@koogguk7186,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@mariaeloisa29,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@parkjimns,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@jennydebangtan7025,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@sukieperez6848,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@treepteepandey1571,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@anpanmanbts7258,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@treyauivsagenoir6707,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@tuttigarcia1183,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@Jeonsuax08,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@erahhugal9156,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@ginaromer5376,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@ekajasmine3398,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@bambamswife2361,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@yeetbrynn9042,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@kabitathapa2673,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@Bruni4U,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@annadiamond3771,0.0007292173067574136,0.0,0.0,0.0005346467897994827
